所有權人;管理者;行政區;段小段;地號;面積;分母;分子;持分面積;使用分區
中華民國;財政部國有財產署;大安區;辛亥段四小段;01750004;27;1;1;27;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段四小段;01750005;42;1;1;42;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段四小段;01760000;5;1;1;5;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段四小段;01770000;75;1;1;75;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段四小段;01770003;61;1;1;61;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段四小段;01770004;24;1;1;24;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段四小段;01770005;26.93;1;1;26.93;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段四小段;02810000;148;2;1;74;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段四小段;03350000;43;1;1;43;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段四小段;04610006;1470;1;1;1470;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段四小段;04610013;1;1;1;1;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段四小段;04760002;31;1;1;31;第三種住宅區
中華民國;國防部政治作戰局;大安區;辛亥段四小段;04900003;3258;1;1;3258;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段四小段;04960003;3;1;1;3;第三種住宅區
中華民國;臺北市政府工務局新建工程處;大安區;辛亥段四小段;04960004;5;1;1;5;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段四小段;04960013;90;1;1;90;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段四小段;07630001;112;1;1;112;第二種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;02840003;9;1;1;9;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;02880000;6255;1;1;6255;第三種住宅區及第三之一種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;02880001;2718;1;1;2718;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;02880002;422;1;1;422;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;02880003;159;1;1;159;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;02880004;26;1;1;26;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;02880005;26;1;1;26;第三種住宅區
中華民國;行政院農業委員會苗栗區農業改良場;大安區;辛亥段五小段;02890000;1808;1;1;1808;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;02890001;227;1;1;227;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;02890002;390;1;1;390;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;02890003;81;1;1;81;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;02890004;210;1;1;210;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;02890008;359;1;1;359;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;02890009;41;1;1;41;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;02940000;96;1;1;96;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;03430002;20;1;1;20;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;03440001;125;1;1;125;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;03450000;1282;1;1;1282;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;03450002;168;1;1;168;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;03450003;1081;1;1;1081;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;03460000;2343;1;1;2343;第三種住宅區
中華民國;財政部國有財產署;大安區;辛亥段五小段;03460001;984;1;1;984;第三種住宅區
中華民國;財政部國有財產署;大安區;仁愛段五小段;00630000;20;4;1;5;第四之一種住宅區(特)
中華民國;財政部國有財產署;大安區;仁愛段五小段;01020002;1;1;1;1;第四之一種住宅區(特)
中華民國;財政部國有財產署;大安區;仁愛段五小段;02150002;1;1;1;1;第四種住宅區
中華民國;財政部國有財產署;大安區;仁愛段五小段;02190005;3;1;1;3;第四種住宅區
中華民國;財政部國有財產署;大安區;仁愛段五小段;02190006;2;1;1;2;第四種住宅區
中華民國;財政部國有財產署;大安區;仁愛段五小段;02190008;2;1;1;2;第四種住宅區
中華民國;財政部國有財產署;大安區;仁愛段五小段;02570001;4;1;1;4;第四種住宅區
中華民國;財政部國有財產署;大安區;仁愛段五小段;02570002;1;1;1;1;第四種住宅區及道路用地(公共設施用地)
中華民國;財政部國有財產署;大安區;仁愛段五小段;02570003;3;1;1;3;第四種住宅區但是否在道路用地(公共設施用地)(應依建築線或俟地籍測量分割後，再確定)
中華民國;財政部國有財產署;大安區;仁愛段五小段;02570004;6;1;1;6;第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第肆種住宅區)
中華民國;財政部國有財產署;大安區;仁愛段五小段;02570005;10;1;1;10;第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第貳種商業區)
中華民國;財政部國有財產署;大安區;仁愛段五小段;02590001;7;1;1;7;第四種住宅區
中華民國;財政部國有財產署;大安區;仁愛段五小段;03240004;134;1;1;134;第四種住宅區
中華民國;財政部國有財產署;大安區;仁愛段五小段;03470003;28;1;1;28;第四種住宅區
中華民國;財政部國有財產署;大安區;仁愛段六小段;00250000;15;1;1;15;第四之一種住宅區(特)
中華民國;財政部國有財產署;大安區;仁愛段六小段;00270002;1;7308;7056;0.965517241;第四之一種住宅區(特)
中華民國;財政部國有財產署;大安區;仁愛段六小段;00270004;76;7308;7056;73.37931034;第四之一種住宅區(特)
中華民國;財政部國有財產署;大安區;仁愛段六小段;00330000;191;1;1;191;第四之一種住宅區(特)
中華民國;財政部國有財產署;大安區;仁愛段六小段;00330009;23;1;1;23;第四之一種住宅區(特)
中華民國;財政部國有財產署;大安區;仁愛段六小段;00330010;98;1;1;98;第四之一種住宅區(特)
中華民國;財政部國有財產署;大安區;仁愛段六小段;00330011;55;1;1;55;第四之一種住宅區(特)
中華民國;財政部國有財產署;大安區;仁愛段六小段;00330012;47;1;1;47;第四之一種住宅區(特)
中華民國;財政部國有財產署;大安區;仁愛段六小段;00330013;48;1;1;48;第四之一種住宅區(特)
中華民國;財政部國有財產署;大安區;仁愛段六小段;00330014;38;1;1;38;第四之一種住宅區(特)
中華民國;財政部國有財產署;大安區;仁愛段六小段;00330016;18;1;1;18;第四之一種住宅區(特)
中華民國;財政部國有財產署;大安區;仁愛段六小段;00330017;17;1;1;17;第四之一種住宅區(特)
中華民國;財政部國有財產署;大安區;仁愛段六小段;00820002;2;36;7;0.388888889;第四種住宅區
中華民國;財政部國有財產署;大安區;仁愛段六小段;02060000;13;1;1;13;第四種住宅區
中華民國;財政部國有財產署;內湖區;石潭段五小段;00490009;59.36;1;1;59.36;住2
中華民國;財政部國有財產署;文山區;興泰段二小段;02910002;65.72;1;1;65.72;第三種住宅區。
中華民國;內政部警政署;中山區;正義段四小段;02680001;10.39;1;1;10.39;第三種商業區
中華民國;財政部國有財產署;中山區;榮星段四小段;04030007;27;24;5;5.625;第三種住宅區
中華民國;財政部國有財產署;中山區;德惠段四小段;03950008;69.81;1;1;69.81;第肆種商業區(依都市計畫說明書圖規定辦理，始得作第肆種商業區使用)(原屬第參種商業區)
中華民國;財政部國有財產署;士林區;天母段一小段;1030005;56.01;1;1;56.01;第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。
中華民國;財政部國有財產署;士林區;天母段三小段;4170004;41.64;1;1;41.64;第三種住宅區。
中華民國;財政部國有財產署;士林區;天母段三小段;4170005;42.45;1;1;42.45;第三種住宅區。
中華民國;財政部國有財產署;士林區;天母段三小段;4170006;46.42;1;1;46.42;第三種住宅區。
中華民國;財政部國有財產署;士林區;百齡段一小段;1680005;14.71;1;1;14.71;第三種住宅區。
中華民國;財政部國有財產署;士林區;光華段三小段;50013;5.8;1;1;5.8;第參種商業區(依都市計畫說明書圖規定辦理，始得作第參種商業區使用)(原屬第參種住宅區)。
中華民國;財政部國有財產署;士林區;三玉段五小段;4450004;231.5;1;1;231.5;第三種住宅區。
中華民國;教育部;士林區;天山段一小段;1170001;93;1;1;93;第二種住宅區。
中華民國;教育部;士林區;天山段一小段;1170002;84;1;1;84;第二種住宅區。
中華民國;財政部國有財產署;士林區;至善段六小段;900005;1.61;1;1;1.61;第二種住宅區。
中華民國;財政部國有財產署;士林區;至善段六小段;910005;2.49;1;1;2.49;第二種住宅區。
中華民國;財政部國有財產署;士林區;溪山段一小段;1090008;88.97;1;1;88.97;第四種一般管制區。
中華民國;臺北市政府地政局土地開發總隊;北投區;文林段二小段;02580004;14;37775;183;0.067822634;尚未登錄使用分區
中華民國;臺北市政府地政局土地開發總隊;北投區;文林段二小段;02580005;1;37775;183;0.004844474;尚未登錄使用分區
中華民國;臺北市政府地政局土地開發總隊;北投區;文林段二小段;02840005;9;943;873;8.331919406;尚未登錄使用分區
中華民國;財政部國有財產署;北投區;開明段三小段;01060001;15.41;1;1;15.41;尚未登錄使用分區
中華民國;交通部台灣鐵路管理局;北投區;大業段一小段;08650003;17.08;1;1;17.08;商3特原住3-1
中華民國;交通部台灣鐵路管理局;北投區;大業段一小段;08650004;4.54;1;1;4.54;商3特原住3-1
中華民國;交通部台灣鐵路管理局;北投區;大業段一小段;08650005;4.17;1;1;4.17;商3特原住3-1
中華民國;交通部台灣鐵路管理局;北投區;大業段一小段;08650006;3.65;1;1;3.65;商3特原住3-1
中華民國;交通部台灣鐵路管理局;北投區;大業段一小段;08650007;3.02;1;1;3.02;商3特原住3-1
中華民國;交通部台灣鐵路管理局;北投區;大業段一小段;08650008;3.13;1;1;3.13;商3特原住3-1
中華民國;交通部台灣鐵路管理局;北投區;大業段一小段;08650009;2.97;1;1;2.97;商3特原住3-1
中華民國;交通部台灣鐵路管理局;北投區;大業段一小段;08650010;2.97;1;1;2.97;商3特原住3-1
中華民國;交通部台灣鐵路管理局;北投區;大業段一小段;08650011;2.86;1;1;2.86;商3特原住3-1
中華民國;交通部台灣鐵路管理局;北投區;大業段一小段;08650012;2.77;1;1;2.77;商3特原住3-1
中華民國;交通部台灣鐵路管理局;北投區;大業段一小段;08650013;3.23;1;1;3.23;商3特原住3-1
中華民國;交通部台灣鐵路管理局;北投區;大業段一小段;08650014;4.79;1;1;4.79;商3特原住3-1
中華民國;交通部台灣鐵路管理局;北投區;大業段一小段;08650015;5.79;1;1;5.79;商3特原住3-1
中華民國;交通部台灣鐵路管理局;北投區;大業段一小段;08650016;5.07;1;1;5.07;商3特原住3-1
中華民國;交通部台灣鐵路管理局;北投區;大業段一小段;08650017;7.2;1;1;7.2;商3特原住3-1
中華民國;交通部台灣鐵路管理局;北投區;大業段一小段;08650018;7.71;1;1;7.71;商3特原住3-1
中華民國;交通部台灣鐵路管理局;北投區;大業段一小段;08650019;3.48;1;1;3.48;商3特原住3-1
中華民國;國防部軍備局;北投區;桃源段一小段;02020001;95.39;1;1;95.39;住3
